Traffic Volumes Counts,,,,,,,,,,24 hour Period Hourly Counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dist,Cnty,Rte,Prefix,PM,Leg,Dir,Description,Date,Day,_0_1,,_1_2,,_2_3,,_3_4,,_4_5,,_5_6 ,,_6_7,,_7_8,,_8_9,,_9_10,,_10_11,,_11_12,,_12_13,,_13_14,,_14_15,,_15_16,,_16_17,,_17_18,,_18_19 ,,_19_20,,_20_21 ,,_21_22,,_22_23,,_23_24,,_24hr_total
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,08/02/2019,FRI,790,A,484,A,388,A,543,A,1292,A,2813,A,3842,A,4354,A,5339,A,5379,A,4118,A,4315,A,4547,A,4245,A,5150,A,5324,A,5062,A,4688,A,4734,A,3809,A,2712,A,2300,A,1949,A,1462,A,"79,639 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/3/2019,SAT,991,A,576,A,429,A,348,A,434,A,962,A,1522,A,1978,A,2988,A,4127,A,5013,A,5158,A,5234,A,5106,A,5202,A,5031,A,4899,A,5044,A,4580,A,3512,A,2966,A,3065,A,2838,A,2076,A,"74,079"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/4/2019,SUN,1254,A,769,A,431,A,287,A,330,A,676,A,819,A,1221,A,1861,A,3053,A,3943,A,4427,A,4670,A,4848,A,4806,A,4597,A,4681,A,4830,A,5119,A,4372,A,3769,A,3529,A,2627,A,1422,A,"68,341"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/7/2019,WED,685,A,370,A,382,A,630,A,1254,A,3029,A,4183,A,5134,A,5796,A,6029,A,4996,A,4423,A,3867,A,3482,A,4358,A,5115,A,5190,A,5414,A,4557,A,3472,A,2267,A,1950,A,1509,A,1250,A,"79,342"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/8/2019,THU,724,A,448,A,389,A,535,A,1349,A,3094,A,4233,A,5057,A,5915,A,5849,A,4937,A,4048,A,3905,A,3773,A,4627,A,5293,A,5300,A,5352,A,4756,A,3477,A,2332,A,1969,A,1613,A,1232,A,"80,207"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/9/2019,FRI,780,A,450,A,474,A,596,A,1279,A,2763,A,3835,A,4439,A,5294,A,5581,A,4793,A,4172,A,3993,A,3677,A,4984,A,5411,A,4971,A,5380,A,4794,A,3857,A,2839,A,2235,A,2026,A,1435,A,"80,058"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/10/2019,SAT,1049,A,618,A,453,A,361,A,474,A,816,A,1491,A,2005,A,2876,A,4214,A,4745,A,5108,A,5207,A,5457,A,5294,A,5336,A,5135,A,5115,A,5329,A,3984,A,3120,A,3143,A,2633,A,2048,A,"76,011"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/12/2019,MON,813,A,435,A,357,A,557,A,1395,A,2847,A,2814,A,4788,A,6002,A,6169,A,5412,A,4488,A,3403,A,3527,A,4601,A,4787,A,4884,A,5482,A,4390,A,3194,A,2182,A,1787,A,1453,A,1328,A,"77,095"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/13/2019,TUE,704,A,448,A,505,A,705,A,1662,A,3124,A,4217,A,5442,A,5962,A,5788,A,5335,A,4207,A,3358,A,3475,A,4344,A,5108,A,5059,A,5429,A,4517,A,3148,A,2356,A,1888,A,1443,A,1246,A,"79,470"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/19/2019,MON,706,A,447,A,475,A,576,A,1568,A,3095,A,4348,A,5375,A,5824,A,6131,A,4808,A,3614,A,3666,A,3614,A,4402,A,5195,A,4964,A,5283,A,4528,A,3106,A,2090,A,1868,A,1372,A,1065,A,"78,120"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/22/2019,THU,743,A,430,A,325,A,546,A,1353,A,2754,A,3638,A,5389,A,5949,A,6078,A,5462,A,4264,A,3747,A,3635,A,4358,A,5146,A,5372,A,5204,A,4895,A,3305,A,2222,A,1733,A,1562,A,1136,A,"79,246"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/23/2019,FRI,700,A,468,A,465,A,618,A,1505,A,2830,A,4127,A,4617,A,5267,A,5999,A,4894,A,3809,A,3777,A,4403,A,4889,A,5105,A,5445,A,5418,A,5074,A,4121,A,2779,A,2161,A,1724,A,1727,A,"81,922"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/24/2019,SAT,996,A,604,A,516,A,503,A,475,A,1015,A,1686,A,2658,A,2958,A,4130,A,4890,A,5190,A,5360,A,5647,A,5566,A,4855,A,4526,A,4502,A,4357,A,3264,A,2753,A,2691,A,2760,A,1867,A,"73,769"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/30/2019,FRI,584,A,481,A,406,A,571,A,1299,A,2405,A,3404,A,4325,A,5378,A,5279,A,4229,A,3932,A,4082,A,4124,A,5053,A,5302,A,4923,A,5130,A,4590,A,3726,A,2763,A,2360,A,1947,A,1466,A,"77,759"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,8/31/2019,SAT,839,A,504,A,385,A,361,A,590,A,880,A,1382,A,1829,A,2778,A,4189,A,5077,A,5467,A,5154,A,4893,A,5176,A,5129,A,4547,A,4556,A,4211,A,3450,A,2806,A,2781,A,2384,A,1735,A,"71,103"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/1/2019,SUN,1158,A,667,A,415,A,269,A,313,A,545,A,731,A,1237,A,2139,A,3293,A,4175,A,4701,A,4776,A,4353,A,4432,A,4194,A,4212,A,4234,A,4030,A,3655,A,3419,A,3248,A,2753,A,1838,A,"64,787"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/3/2019,TUE,728,A,504,A,320,A,619,A,1645,A,3360,A,4076,A,5296,A,6053,A,6967,A,5823,A,4194,A,3473,A,3519,A,4523,A,5187,A,5195,A,5113,A,4600,A,3073,A,2134,A,1704,A,1488,A,1021,A,"80,615"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/4/2019,WED,670,A,459,A,435,A,610,A,1595,A,3269,A,4193,A,5475,A,6037,A,6858,A,6166,A,4019,A,3318,A,3462,A,4465,A,4936,A,5446,A,5551,A,4614,A,3398,A,2198,A,1775,A,1370,A,1001,A,"81,320"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/8/2019,SUN,1179,A,786,A,515,A,479,A,366,A,520,A,856,A,1101,A,1955,A,2925,A,3646,A,4255,A,4429,A,4405,A,4466,A,4299,A,4288,A,4566,A,4329,A,3934,A,3400,A,2966,A,2098,A,1153,A,"62,916"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/9/2019,MON,585,A,391,A,423,A,537,A,1706,A,3286,A,4328,A,5488,A,5743,A,6951,A,6030,A,3862,A,3269,A,3262,A,4078,A,4726,A,5212,A,5447,A,4248,A,3006,A,2037,A,1489,A,1267,A,1269,A,"78,640"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/10/2019,TUE,756,A,489,A,442,A,621,A,1518,A,3172,A,4278,A,5430,A,6219,A,6625,A,6022,A,3784,A,3038,A,3367,A,4435,A,4950,A,4880,A,5474,A,4949,A,3264,A,2273,A,1891,A,1281,A,1019,A,"80,177"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/13/2019,FRI,718,A,434,A,371,A,656,A,1311,A,2780,A,3988,A,4959,A,5599,A,6045,A,3966,A,4232,A,3967,A,3873,A,5049,A,5605,A,5209,A,5435,A,4781,A,3983,A,2761,A,2313,A,1947,A,1467,A,"81,449"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/14/2019,SAT,1104,A,554,A,475,A,388,A,399,A,963,A,1628,A,2372,A,3075,A,4090,A,4687,A,5214,A,5077,A,5159,A,5291,A,5055,A,5094,A,5014,A,4563,A,3700,A,2980,A,2906,A,2598,A,2174,A,"74,560"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/21/2019,SAT,519,A,667,A,372,A,335,A,565,A,957,A,1630,A,2074,A,2855,A,4075,A,4682,A,5158,A,5363,A,5150,A,5338,A,5226,A,4944,A,5072,A,5034,A,3923,A,2930,A,3214,A,2791,A,2273,A,"75,147"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/22/2019,SUN,1339,A,786,A,450,A,328,A,329,A,625,A,953,A,1420,A,2230,A,3645,A,4458,A,4801,A,5189,A,4827,A,4409,A,4360,A,4439,A,4619,A,5501,A,4226,A,3852,A,3190,A,2358,A,1238,A,"69,572"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/25/2019,WED,727,A,376,A,425,A,572,A,1413,A,3092,A,4466,A,5436,A,5892,A,6676,A,6293,A,3878,A,3275,A,3344,A,4516,A,4866,A,5159,A,5290,A,4474,A,3121,A,2166,A,1737,A,1439,A,1064,A,"79,697"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/26/2019,THU,731,A,484,A,436,A,555,A,1429,A,3185,A,4279,A,5675,A,6168,A,7055,A,6017,A,3869,A,3288,A,3577,A,4353,A,5187,A,5310,A,5267,A,4648,A,3488,A,2314,A,1992,A,1601,A,1222,A,"82,130"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/29/2019,SUN,1165,A,735,A,445,A,336,A,315,A,504,A,794,A,1146,A,1927,A,2994,A,3770,A,4168,A,4411,A,4617,A,4668,A,4748,A,4708,A,4820,A,4940,A,4324,A,3913,A,3056,A,1999,A,1501,A,"66,004"
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,9/30/2019,MON,730,A,392,A,409,A,621,A,1575,A,3295,A,4047,A,5386,A,6132,A,7242,A,5790,A,3511,A,3050,A,3345,A,4139,A,5016,A,5207,A,5384,A,4489,A,3061,A,1915,A,1753,A,1365,A,1128,A,"78,982"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/1/2019,TUE,39,A,23,A,28,A,26,A,86,A,222,A,410,A,606,A,738,A,548,A,450,A,448,A,475,A,562,A,524,A,460,A,574,A,663,A,589,A,539,A,408,A,233,A,112,A,79,A,"8,842"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/2/2019,WED,50,A,24,A,25,A,33,A,86,A,236,A,394,A,641,A,607,A,472,A,419,A,459,A,476,A,585,A,549,A,533,A,574,A,657,A,632,A,514,A,374,A,252,A,130,A,83,A,"8,805"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/4/2019,FRI,33,A,30,A,30,A,36,A,102,A,201,A,366,A,571,A,658,A,594,A,476,A,490,A,574,A,527,A,542,A,508,A,531,A,639,A,739,A,612,A,448,A,295,A,198,A,117,A,"9,317"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/5/2019,SAT,85,A,47,A,34,A,41,A,66,A,82,A,170,A,313,A,405,A,632,A,656,A,653,A,628,A,657,A,593,A,555,A,584,A,564,A,570,A,437,A,294,A,278,A,205,A,119,A,"8,668"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/6/2019,SUN,82,A,52,A,28,A,32,A,14,A,74,A,103,A,163,A,287,A,496,A,560,A,579,A,549,A,585,A,517,A,505,A,542,A,547,A,536,A,389,A,272,A,239,A,115,A,71,A,"7,337"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/7/2019,MON,38,A,26,A,30,A,33,A,85,A,224,A,346,A,620,A,677,A,536,A,429,A,442,A,477,A,494,A,497,A,491,A,500,A,637,A,621,A,451,A,406,A,428,A,227,A,151,A,"8,866"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/8/2019,TUE,74,A,43,A,38,A,38,A,103,A,222,A,391,A,655,A,690,A,460,A,521,A,477,A,497,A,475,A,543,A,514,A,553,A,683,A,567,A,579,A,439,A,264,A,140,A,95,A,"9,061"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/10/2019,THU,43,A,18,A,27,A,46,A,99,A,214,A,357,A,630,A,687,A,584,A,499,A,519,A,495,A,561,A,541,A,500,A,542,A,644,A,612,A,519,A,368,A,215,A,164,A,76,A,"8,960"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/12/2019,SAT,84,A,56,A,40,A,49,A,60,A,101,A,149,A,249,A,414,A,616,A,647,A,631,A,639,A,609,A,623,A,548,A,606,A,580,A,562,A,387,A,310,A,255,A,207,A,140,A,"8,562"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/15/2019,TUE,44,A,30,A,35,A,49,A,137,A,218,A,352,A,621,A,658,A,550,A,452,A,439,A,470,A,541,A,561,A,524,A,553,A,677,A,630,A,313,A,10,A,4,A,7,A,35,A,"7,910"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/18/2019,FRI,57,A,48,A,38,A,55,A,95,A,196,A,340,A,589,A,629,A,587,A,462,A,550,A,556,A,489,A,558,A,532,A,553,A,649,A,663,A,583,A,399,A,294,A,212,A,123,A,"9,257"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/19/2019,SAT,76,A,54,A,48,A,43,A,69,A,104,A,166,A,273,A,448,A,558,A,591,A,604,A,632,A,630,A,555,A,568,A,613,A,562,A,560,A,427,A,318,A,253,A,192,A,141,A,"8,485"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/20/2019,SUN,83,A,55,A,39,A,28,A,26,A,64,A,98,A,178,A,235,A,454,A,538,A,613,A,519,A,574,A,546,A,515,A,551,A,481,A,493,A,379,A,331,A,320,A,161,A,86,A,"7,367"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/21/2019,MON,68,A,34,A,34,A,42,A,88,A,197,A,351,A,536,A,692,A,538,A,427,A,398,A,465,A,509,A,500,A,486,A,536,A,672,A,606,A,419,A,394,A,300,A,141,A,85,A,"8,518"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/23/2019,WED,51,A,32,A,29,A,51,A,118,A,233,A,375,A,655,A,673,A,543,A,389,A,465,A,427,A,538,A,521,A,459,A,569,A,668,A,660,A,480,A,367,A,292,A,170,A,110,A,"8,875"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/24/2019,THU,80,A,46,A,24,A,45,A,137,A,287,A,377,A,630,A,678,A,550,A,404,A,408,A,504,A,581,A,499,A,487,A,494,A,669,A,599,A,527,A,467,A,338,A,162,A,106,A,"9,099"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/25/2019,FRI,66,A,57,A,28,A,41,A,104,A,199,A,343,A,604,A,663,A,543,A,495,A,512,A,516,A,532,A,567,A,549,A,555,A,643,A,711,A,545,A,462,A,277,A,210,A,128,A,"9,350"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/27/2019,SUN,87,A,57,A,54,A,25,A,34,A,53,A,85,A,149,A,281,A,476,A,596,A,579,A,560,A,562,A,532,A,526,A,528,A,504,A,555,A,365,A,300,A,209,A,131,A,65,A,"7,313"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/29/2019,TUE,48,A,24,A,21,A,38,A,88,A,200,A,354,A,622,A,723,A,559,A,387,A,436,A,499,A,535,A,540,A,512,A,568,A,658,A,630,A,503,A,344,A,222,A,134,A,79,A,"8,724"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,10/31/2019,THU,43,A,39,A,27,A,26,A,97,A,194,A,364,A,620,A,662,A,564,A,469,A,448,A,511,A,559,A,516,A,494,A,566,A,695,A,578,A,378,A,353,A,246,A,136,A,97,A,"8,682"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/1/2020,FRI,20,A,11,A,19,A,39,A,62,A,134,A,154,A,226,A,284,A,291,A,340,A,354,A,386,A,410,A,433,A,387,A,408,A,449,A,362,A,252,A,162,A,109,A,64,A,50,A,"5,406"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/2/2020,SAT,37,A,19,A,19,A,28,A,43,A,67,A,112,A,135,A,184,A,267,A,365,A,356,A,404,A,360,A,370,A,353,A,415,A,356,A,289,A,233,A,159,A,97,A,63,A,48,A,"4,779"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/3/2020,SUN,37,A,12,A,11,A,19,A,30,A,25,A,59,A,86,A,153,A,207,A,283,A,337,A,342,A,355,A,354,A,311,A,341,A,312,A,245,A,208,A,169,A,100,A,67,A,32,A,"4,095"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/5/2020,TUE,24,A,18,A,17,A,31,A,67,A,162,A,162,A,242,A,284,A,273,A,315,A,335,A,348,A,362,A,397,A,380,A,364,A,350,A,276,A,189,A,178,A,87,A,50,A,43,A,"4,954"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/7/2020,THU,20,A,19,A,12,A,29,A,61,A,141,A,186,A,249,A,292,A,272,A,297,A,356,A,398,A,423,A,403,A,369,A,353,A,387,A,359,A,228,A,183,A,96,A,59,A,47,A,"5,239"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/8/2020,FRI,21,A,20,A,19,A,38,A,59,A,139,A,176,A,233,A,264,A,276,A,330,A,358,A,420,A,416,A,467,A,430,A,434,A,421,A,365,A,257,A,223,A,111,A,63,A,55,A,"5,595"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/9/2020,SAT,28,A,18,A,27,A,22,A,31,A,48,A,43,A,162,A,204,A,295,A,409,A,446,A,476,A,444,A,447,A,381,A,373,A,396,A,364,A,232,A,206,A,121,A,78,A,37,A,"5,288"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/10/2020,SUN,23,A,20,A,18,A,21,A,28,A,21,A,39,A,68,A,156,A,233,A,317,A,422,A,397,A,416,A,374,A,386,A,366,A,339,A,317,A,242,A,188,A,132,A,60,A,34,A,"4,617"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/16/2020,SAT,40,A,17,A,29,A,21,A,49,A,80,A,103,A,145,A,266,A,297,A,373,A,442,A,478,A,499,A,472,A,419,A,406,A,358,A,351,A,252,A,199,A,109,A,85,A,53,A,"5,543"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/17/2020,SUN,29,A,14,A,16,A,19,A,34,A,33,A,48,A,77,A,107,A,236,A,299,A,321,A,342,A,378,A,329,A,341,A,334,A,329,A,263,A,182,A,132,A,85,A,51,A,21,A,"4,020"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/18/2020,MON,28,A,18,A,12,A,24,A,35,A,95,A,153,A,169,A,192,A,237,A,284,A,335,A,342,A,342,A,389,A,368,A,374,A,349,A,312,A,219,A,172,A,101,A,59,A,49,A,"4,658"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/19/2020,TUE,16,A,17,A,26,A,27,A,66,A,157,A,188,A,133,A,207,A,217,A,271,A,329,A,353,A,393,A,452,A,342,A,399,A,364,A,301,A,251,A,197,A,98,A,61,A,45,A,"4,910"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/20/2020,WED,23,A,6,A,13,A,26,A,47,A,118,A,136,A,207,A,215,A,231,A,305,A,302,A,355,A,377,A,468,A,429,A,444,A,389,A,346,A,252,A,201,A,128,A,74,A,50,A,"5,142"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/21/2020,THU,24,A,19,A,9,A,24,A,50,A,143,A,120,A,184,A,248,A,245,A,293,A,372,A,409,A,415,A,420,A,432,A,447,A,399,A,351,A,270,A,202,A,109,A,68,A,55,A,"5,308"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/22/2020,FRI,30,A,22,A,5,A,33,A,56,A,149,A,174,A,242,A,245,A,295,A,284,A,414,A,464,A,494,A,509,A,429,A,465,A,474,A,393,A,308,A,261,A,128,A,66,A,50,A,"5,990"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/24/2020,SUN,18,A,21,A,10,A,13,A,27,A,46,A,62,A,72,A,89,A,144,A,294,A,278,A,386,A,394,A,340,A,377,A,403,A,365,A,349,A,255,A,223,A,108,A,45,A,45,A,"4,364"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/26/2020,TUE,15,A,15,A,13,A,16,A,31,A,123,A,168,A,195,A,194,A,184,A,245,A,308,A,364,A,408,A,442,A,369,A,397,A,405,A,380,A,279,A,200,A,89,A,53,A,61,A,"4,954"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/27/2020,WED,15,A,8,A,8,A,20,A,40,A,148,A,183,A,171,A,162,A,214,A,282,A,298,A,374,A,441,A,383,A,358,A,404,A,428,A,376,A,287,A,202,A,111,A,63,A,38,A,"5,014"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/28/2020,THU,25,A,17,A,12,A,19,A,52,A,144,A,123,A,168,A,213,A,224,A,316,A,357,A,404,A,380,A,465,A,371,A,415,A,404,A,326,A,276,A,206,A,140,A,75,A,66,A,"5,198"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/29/2020,FRI,18,A,18,A,16,A,36,A,66,A,199,A,194,A,280,A,298,A,346,A,367,A,436,A,424,A,524,A,481,A,453,A,457,A,460,A,356,A,301,A,248,A,165,A,83,A,67,A,"6,293"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/30/2020,SAT,38,A,23,A,37,A,26,A,52,A,64,A,112,A,84,A,203,A,281,A,306,A,386,A,418,A,409,A,396,A,368,A,395,A,335,A,284,A,221,A,155,A,101,A,79,A,49,A,"4,822"
4,SCL,680 ,M,5.338,N,N,NB ON FR CAPITAL AVE          ,5/31/2020,SUN,38,A,27,A,11,A,15,A,27,A,45,A,41,A,56,A,95,A,221,A,278,A,316,A,360,A,369,A,339,A,334,A,427,A,369,A,281,A,262,A,168,A,71,A,35,A,16,A,"4,201"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/1/2019,TUE,56,A,30,A,19,A,44,A,58,A,167,A,255,A,522,A,1111,A,1134,A,613,A,419,A,430,A,413,A,476,A,474,A,332,A,369,A,505,A,471,A,292,A,257,A,144,A,120,A,"8,711"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/2/2019,WED,59,A,32,A,30,A,37,A,65,A,146,A,220,A,393,A,945,A,925,A,703,A,429,A,435,A,409,A,527,A,440,A,330,A,382,A,498,A,492,A,313,A,285,A,168,A,108,A,"8,371"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/4/2019,FRI,63,A,26,A,27,A,42,A,63,A,142,A,231,A,431,A,824,A,702,A,468,A,476,A,433,A,484,A,1008,A,482,A,356,A,289,A,357,A,490,A,374,A,318,A,205,A,132,A,"8,423"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/5/2019,SAT,93,A,46,A,42,A,36,A,24,A,56,A,93,A,173,A,322,A,419,A,522,A,525,A,576,A,561,A,536,A,510,A,542,A,488,A,508,A,438,A,312,A,290,A,207,A,157,A,"7,476"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/6/2019,SUN,103,A,63,A,33,A,19,A,24,A,35,A,67,A,120,A,182,A,316,A,396,A,490,A,536,A,521,A,512,A,482,A,510,A,470,A,465,A,428,A,325,A,285,A,189,A,83,A,"6,654"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/7/2019,MON,77,A,22,A,22,A,31,A,65,A,148,A,236,A,476,A,861,A,960,A,526,A,437,A,408,A,430,A,483,A,371,A,391,A,369,A,494,A,440,A,576,A,470,A,272,A,193,A,"8,758"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/8/2019,TUE,103,A,52,A,41,A,46,A,50,A,169,A,249,A,488,A,881,A,916,A,651,A,411,A,430,A,419,A,475,A,440,A,367,A,355,A,477,A,511,A,340,A,250,A,185,A,124,A,"8,430"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/10/2019,THU,60,A,29,A,26,A,39,A,58,A,134,A,211,A,464,A,906,A,1234,A,558,A,431,A,438,A,411,A,486,A,417,A,336,A,368,A,467,A,463,A,275,A,240,A,163,A,129,A,"8,343"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/12/2019,SAT,114,A,81,A,38,A,24,A,23,A,52,A,76,A,150,A,279,A,424,A,499,A,533,A,599,A,547,A,490,A,551,A,477,A,541,A,511,A,395,A,340,A,309,A,217,A,136,A,"7,406"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/15/2019,TUE,130,A,71,A,47,A,89,A,279,A,186,A,238,A,482,A,889,A,1146,A,640,A,431,A,422,A,454,A,440,A,470,A,337,A,297,A,462,A,530,A,323,A,224,A,135,A,110,A,"8,832"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/16/2019,WED,55,A,26,A,31,A,40,A,61,A,154,A,208,A,518,A,893,A,952,A,530,A,422,A,414,A,444,A,469,A,428,A,365,A,333,A,420,A,422,A,313,A,267,A,184,A,104,A,"8,053"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/18/2019,FRI,63,A,56,A,37,A,96,A,86,A,134,A,232,A,438,A,809,A,746,A,420,A,413,A,444,A,446,A,534,A,351,A,351,A,365,A,477,A,521,A,348,A,287,A,224,A,137,A,"8,015"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/19/2019,SAT,85,A,59,A,35,A,40,A,22,A,62,A,77,A,154,A,264,A,410,A,473,A,504,A,565,A,534,A,581,A,523,A,465,A,519,A,499,A,415,A,330,A,305,A,244,A,162,A,"7,327"
4,SCL,680 ,M,5.346,F,S,SB OFF TO CAPITOL AVE         ,10/20/2019,SUN,95,A,64,A,51,A,36,A,25,A,46,A,55,A,110,A,146,A,267,A,367,A,475,A,494,A,529,A,484,A,558,A,495,A,479,A,469,A,400,A,498,A,538,A,361,A,164,A,"7,206"
